Trait	Heritability_0.5_Rep_1	Heritability_0.5_Rep_2	Heritability_0.5_Rep_3	Heritability_0.5_Rep_4	Heritability_0.5_Rep_5	Heritability_0.5_Rep_6	Heritability_0.5_Rep_7	Heritability_0.5_Rep_8	Heritability_0.5_Rep_9	Heritability_0.5_Rep_10	Heritability_0.5_Rep_11	Heritability_0.5_Rep_12	Heritability_0.5_Rep_13	Heritability_0.5_Rep_14	Heritability_0.5_Rep_15	Heritability_0.5_Rep_16	Heritability_0.5_Rep_17	Heritability_0.5_Rep_18	Heritability_0.5_Rep_19	Heritability_0.5_Rep_20	Heritability_0.5_Rep_21	Heritability_0.5_Rep_22	Heritability_0.5_Rep_23	Heritability_0.5_Rep_24	Heritability_0.5_Rep_25	Heritability_0.5_Rep_26	Heritability_0.5_Rep_27	Heritability_0.5_Rep_28	Heritability_0.5_Rep_29	Heritability_0.5_Rep_30	Heritability_0.5_Rep_31	Heritability_0.5_Rep_32	Heritability_0.5_Rep_33	Heritability_0.5_Rep_34	Heritability_0.5_Rep_35	Heritability_0.5_Rep_36	Heritability_0.5_Rep_37	Heritability_0.5_Rep_38	Heritability_0.5_Rep_39	Heritability_0.5_Rep_40	Heritability_0.5_Rep_41	Heritability_0.5_Rep_42	Heritability_0.5_Rep_43	Heritability_0.5_Rep_44	Heritability_0.5_Rep_45	Heritability_0.5_Rep_46	Heritability_0.5_Rep_47	Heritability_0.5_Rep_48	Heritability_0.5_Rep_49	Heritability_0.5_Rep_50	Heritability_0.5_Rep_51	Heritability_0.5_Rep_52	Heritability_0.5_Rep_53	Heritability_0.5_Rep_54	Heritability_0.5_Rep_55	Heritability_0.5_Rep_56	Heritability_0.5_Rep_57	Heritability_0.5_Rep_58	Heritability_0.5_Rep_59	Heritability_0.5_Rep_60	Heritability_0.5_Rep_61	Heritability_0.5_Rep_62	Heritability_0.5_Rep_63	Heritability_0.5_Rep_64	Heritability_0.5_Rep_65	Heritability_0.5_Rep_66	Heritability_0.5_Rep_67	Heritability_0.5_Rep_68	Heritability_0.5_Rep_69	Heritability_0.5_Rep_70	Heritability_0.5_Rep_71	Heritability_0.5_Rep_72	Heritability_0.5_Rep_73	Heritability_0.5_Rep_74	Heritability_0.5_Rep_75	Heritability_0.5_Rep_76	Heritability_0.5_Rep_77	Heritability_0.5_Rep_78	Heritability_0.5_Rep_79	Heritability_0.5_Rep_80	Heritability_0.5_Rep_81	Heritability_0.5_Rep_82	Heritability_0.5_Rep_83	Heritability_0.5_Rep_84	Heritability_0.5_Rep_85	Heritability_0.5_Rep_86	Heritability_0.5_Rep_87	Heritability_0.5_Rep_88	Heritability_0.5_Rep_89	Heritability_0.5_Rep_90	Heritability_0.5_Rep_91	Heritability_0.5_Rep_92	Heritability_0.5_Rep_93	Heritability_0.5_Rep_94	Heritability_0.5_Rep_95	Heritability_0.5_Rep_96	Heritability_0.5_Rep_97	Heritability_0.5_Rep_98	Heritability_0.5_Rep_99	Heritability_0.5_Rep_100
Z008E0128	2.29617943058984	3.38642439772848	2.78830758601616	4.31488188861826	3.25961225287586	3.66083899330193	3.28220886477229	3.65836383402792	4.02865084961269	2.81036127560968	3.81196980742736	3.14400191632642	2.95665819547945	3.35506118708085	2.4565784918046	2.55889048226986	3.57941403733201	3.27120669894495	4.10097271996866	2.77497872043833	3.90220318603054	3.26382201572274	2.7639632970989	3.63776597516503	3.09613806802699	3.47072901485167	3.25877140596371	3.98322481915372	3.81280600765437	3.78783336628257	3.12011950423573	2.57777284118727	3.00614003764801	4.38083306767829	4.37135610890994	3.21089607254523	3.32797872509519	2.4692425823757	3.42546143177244	2.98785687884223	3.94521028136456	4.22121694620868	4.61252268479257	3.15551803316692	3.17333765575057	3.13635223592596	3.01918420869536	3.56244385379979	3.32820818291676	4.61632286512168	2.50787926880359	3.6668441085407	1.0675587176405	3.39114899167647	3.00591627874768	2.84386661313117	2.44658414736729	2.83402669732235	2.14302187613503	2.39161401094569	2.63509535988307	3.80141971244067	2.63760505642925	3.29558778269237	2.34764718758071	3.45136200812867	3.78058247857978	3.29023920338847	3.66881713605431	4.27323154161767	3.18796258920701	4.37534275508546	4.03588985014854	4.20756979384775	4.41439928153081	4.23100507453283	3.05643676800487	2.6295992685556	2.22735435109792	3.62428481288993	3.25291260025833	3.93445929341472	3.55517759398587	3.5040785557848	2.97933644282755	2.9405259602761	3.45681272986227	4.03852246490204	2.09756527895363	3.14420589692044	2.60449445239494	2.1999444670488	3.26691593332387	4.45031949768388	2.57676994366193	2.56211718012482	3.51694013406303	4.81167900257336	2.88630533966646	3.59137838159485
Z008E0129	2.22784245620451	1.5243437269478	1.4436327413865	2.4108528947607	3.45049115042056	2.58713397476635	2.64615662071059	2.07179411182923	1.93031350533012	1.18594238350511	2.18868281642733	2.28552362611066	1.65379877499326	2.58607497558898	2.66671761273423	3.37226530841962	1.85600342710741	2.9332634976006	3.02840320800097	4.28220495456518	1.44955235192767	2.23614416032694	3.08611974716168	1.4541342325352	3.20377123575362	2.86121999410192	2.84710251868029	1.4811846554174	2.24697870592267	1.71001126784019	2.05543402676917	2.37894274945203	1.94374549972894	2.21770608814561	3.43904681767268	1.40567935206936	3.20979933321519	1.69357424511301	3.66725973664566	0.943368116264101	1.02887395591864	2.56783451978151	2.95409183835605	1.8736240052283	2.27006302323999	1.59335852206645	2.46995052622523	2.36593211864767	2.17150132690562	2.47205708099901	1.97660220854789	1.94906669446589	2.28970270556204	2.47331235257594	3.65537084283494	1.36785634297276	2.00718428091136	2.35779981460364	2.84162881004644	1.45009701353736	3.46062321205112	2.03896401442321	3.0386840163203	1.80341561694532	2.55885389171889	3.45945555112849	3.99328745890023	2.71106835492008	3.62664661592365	2.71841272204854	1.57371271390297	1.79448983757883	3.19680609508493	2.6671955415957	2.32314165439383	2.33135447037378	2.86597588284093	2.50278777309274	1.7051016794304	2.83695056007603	2.38232829726529	2.16366824383683	2.36886834130659	1.6684105636008	3.15801785839822	1.83214960330946	2.13333147006031	2.31285723481165	2.31972703612015	1.60373003103475	2.07454845476533	2.41857575394672	3.00489059762968	3.10858052610738	1.77829805045401	2.87546398331045	3.03681691021429	1.75947485673356	2.51769565573316	1.3588039204879
Z008E0131	2.34123132687142	0.331844331134929	2.64284092895745	2.95658734112523	2.76621846195715	0.255017110992518	1.01703256306801	3.46956958290509	3.41783156815357	1.09635571608217	2.42819463681827	2.90535301233774	2.56924005069336	1.2972048930876	1.20651416324636	3.07886565649404	2.67410910136154	2.19316918108631	2.45832995611725	2.76710575186808	2.33307802636906	3.44777320260273	1.78239996762918	1.68082870006703	2.82037666421361	2.35463482179435	1.56635632291284	2.89642422709925	2.6335306139149	2.39531043622004	1.41487739843595	2.32714643438516	1.28096378152869	2.09533681661316	2.04865760260337	3.81414720779328	2.01935753696307	1.66698282237102	2.86682169169536	0.948581029305793	2.72907733754929	0.570970740253179	1.79686585736158	3.42974798031812	3.2170771059934	0.917906079000547	2.54503808698157	1.62521405801262	2.86393875208106	1.22910271030581	2.29682101652535	0.938747527860892	1.51171688385824	3.24588812467968	2.13938910532393	1.57540135743723	1.94635820545363	3.0988792060828	1.85938134124285	2.41992513476876	1.12692653591868	1.08110074714691	2.88947133498659	1.72677089563862	3.29306396959692	2.10831866458661	1.97681061334802	2.76238846656172	2.36698426456776	2.80775460222374	1.28850553241865	0.650986756212572	0.846342036617603	1.70816443895721	2.49967922060258	2.34679356575927	1.66781942753847	2.70718655792654	1.92857221444871	1.24182209868922	1.70769599905776	2.86418894323916	2.02991738827011	0.977713385214444	2.06371993570816	2.58090284117531	1.53503433875947	4.14206175533847	2.0529671641771	2.8330357171719	0.993399481356495	3.28265536078997	1.58834687514601	2.47323517444491	1.82752657801384	0.575247925045063	0.565083627946344	0.655728000957722	1.93402072491263	1.80387147224111
Z008E0132	1.42407271206449	2.59112036512177	1.36547801258033	1.57300679018278	3.00711476967594	2.15969876741211	1.8995504156056	2.07613373770581	1.82909752223107	1.51458169669868	1.29096222835079	2.81016558776118	2.1125340983195	1.45983090293997	1.51142344028403	1.8177341539591	1.63032402957546	1.77740518577498	1.26110567497531	2.12342070318224	2.61851890655146	2.17777787982694	2.06135726893418	1.82394650530501	1.680964968966	1.33278070536556	1.84280278031541	1.89902937841564	1.98441113033077	2.34463258101	2.56395032360124	2.29961157620616	1.53574712911339	2.00726247445339	0.988013937836404	1.66698874225741	2.0615838746404	2.97531139990374	2.67942882564208	1.68025657465033	2.34074814528352	2.28879501935417	0.75954865025191	2.16116189493292	1.21255004816576	3.15753583333816	2.38485146167108	2.04893506689993	1.62293073422579	2.80194228525279	1.06274462278867	1.19944277678284	1.43421789742354	2.18757077059364	2.43321952920151	2.41261409220237	1.45599098375435	2.21946558280032	2.38671965950023	1.5609368846134	1.73562053199451	3.17534682934396	1.25103927356914	0.488515335424908	2.82604735002101	1.7810155342546	1.88447366121909	2.1978582281715	1.52986593052516	1.7694520250421	2.61937692307974	3.22321533785087	1.46076279545321	2.62134811594789	1.87638238042647	2.89489785184336	0.78639835648007	2.17076907134931	1.02114349242664	1.00902979806016	0.460180931926363	2.82989648585817	3.26836680177134	2.48656007041418	2.52969482841097	1.4841736992636	0.900865244076353	2.8585157970687	0.765762176636828	1.32230631932488	2.58060653620266	2.50881302816059	1.02996400119078	1.06082037890514	2.38377994147999	1.96106796068302	0.997809312471482	1.4459806486905	2.14055102291431	1.28913069455924
Z008E0135	0.910452876120643	1.80053535482465	2.64769450921531	1.01659285976841	1.86285900487231	1.10410615173702	1.9680239686251	2.13948280748395	2.29974845548541	3.31161698731886	2.53511948663582	0.160987467598571	2.17706953421688	0.603112314322576	2.45384941101124	1.62998800628187	2.28482466920795	2.19605682015325	2.76742539935878	1.19309816974858	1.61130753931732	1.0305633277969	1.76784650288903	1.83046130889783	2.71979889733689	3.24329681892643	1.39559608459618	1.80123302432453	1.08872651099413	2.26468623197265	0.896801708392915	1.10934586800358	1.73939066115127	2.17133271235123	2.73589524114544	2.05489532099691	1.34541541939508	2.42320501232363	2.34585721579082	2.36186230144918	1.92851546331055	2.30208153022071	3.12342531899934	2.38522413757331	3.05772940140114	0.886937966282367	1.48862881416714	1.48348956057957	1.71039809195919	1.77878100536836	2.58526855110381	2.42061496229466	1.74244193610847	0.734718859042137	2.37093099862836	1.95180600486531	1.11716662419183	1.4175774939225	2.8578202818788	2.71708130915477	1.75246832834181	0.294518315560088	1.98679724824161	0.24748799485725	1.43388033540956	1.72982265547095	1.85757006601958	1.81179671242182	1.99620643990762	1.93153840183692	0.251953964553806	3.05736736502848	2.6567295923336	1.81489355749032	2.88906096756211	1.10892559374054	0.934373499965367	1.20706295665816	2.20737889328837	0.928138894959322	0.371752276864457	0.917850854854016	2.49813684184934	1.74851847328943	3.02532504334038	2.50056012233412	2.55954563748242	2.58581055107978	2.28517953555074	2.0584049829437	1.00006950311242	2.33728597522661	1.44389676044304	0.726849250958851	2.65424267330743	1.2544031188237	1.24804496079063	2.35087352689897	0.985556771442674	1.65548847377054
Z008E0136	3.23645187486043	1.88348377648764	2.58280020583901	1.57993429058237	1.49850431508579	2.52988790008917	2.49775604290906	2.57125712585286	2.82895811782136	1.71435812881799	3.24569939082458	2.7669463774653	2.34003027371375	2.2354967288624	2.53226576804776	3.62219208722773	2.77289270341638	1.90237603636096	2.77002016130359	2.30224399795514	3.46341142453187	2.77155379497651	2.86917780786409	2.85513192626014	2.64523391281153	3.31261993284354	2.10972539102941	1.51075120138535	1.0617518156228	1.07830677474816	2.5509238005158	1.36476854937777	1.60348053718622	1.87234871054896	2.33439757151252	3.80686603091747	1.120352777903	1.83630444549541	3.09809986126277	2.06666851999344	1.27635498580817	2.45405821131796	1.8379153632644	2.79016974058063	1.74171820742516	2.70832718999226	3.27040050593972	2.00318240300243	3.04353478677991	1.99912369280245	2.41145114927649	2.11230885029125	2.33142636248106	2.21604881327254	3.81378173289511	2.68250684594025	2.52523500011584	2.56800269266318	2.52199530655073	4.14231573052925	1.38188337688018	2.92521010852027	2.08365355173373	3.81350116088802	3.672355805171	2.60816705773761	2.90707092194256	3.94732555495856	1.97902697705233	2.93553324502195	2.76064857645897	2.51560652104292	2.44374426804008	2.14861829070985	1.64427795777794	3.15783334154712	2.43203378997733	2.33828993726627	1.9739366294735	2.89839009172621	0.685268554252042	3.42952099399678	1.71205555586805	2.19328779855404	3.53327824516985	3.13878839057678	1.05532920940577	1.60351475573401	1.52909088863359	3.60345655640482	2.82169269728192	2.67826996230261	2.4186966032521	2.00144588199984	2.01321352283148	2.63179722966903	2.72964035820167	0.978218086299532	2.35439907918773	2.64333499081651
Z008E0137	1.89874188681458	1.94795676719134	1.67041843560326	1.88069019636147	0.151330160864749	0.0317815543591677	1.89876717205818	0.919102821007354	0.689033217360426	0.713260568994816	1.76445623069865	0.79966976637003	1.55032540144807	0.701475547470645	-0.023840307902707	2.19493248685318	2.51239668628327	1.33548334766778	2.10797789648626	0.272225435434674	0.904404588258907	1.07817334061226	1.27536685341568	1.51869662573956	1.24579067308647	0.769526710323086	1.45128862437479	1.25098470456765	2.16034519504449	1.13263031390964	1.87895581677106	-0.397573026877022	1.49922258966023	1.53638333198321	1.87813214009197	2.49188595268584	1.84989443027073	0.896218789482081	0.563959929303412	1.06451216515756	0.186879142278592	0.79472581728845	1.51312156180472	0.0258782255310086	1.48938168626749	0.950352274005411	1.80034565038047	0.0846084917939436	2.45404471826878	0.786695236669709	1.06918228685444	1.4319894336006	1.02281911727681	2.39135820474169	0.735578731778346	0.00143915327242317	1.0282674550183	1.16202166855971	2.63974580121957	-0.0295728652870439	1.88425178588787	1.11272599124947	1.13771394721744	2.41008801524458	2.10235015066069	2.6508696710915	0.940646024288745	1.81792938319114	0.978988797142877	0.0501438517734214	1.55953876681435	1.70340155689656	0.632695376937472	1.00314370757372	2.03424870448157	0.247184222206988	0.472399790445742	2.44193263089192	2.06097248464224	2.55088851580444	0.894901458624296	1.92289789413507	2.35769042195175	1.12474464281719	1.42082905723136	1.18986853923776	0.723836517633664	1.6051268160718	0.580156850305377	0.572013410320271	0.491538439778352	1.01620852339462	1.31007646078516	3.2299203577628	1.66811759599278	0.642637242850754	0.0937536759600823	2.12791208548187	0.457292618443707	1.05042734777282
Z008E0139	1.00831691337834	0.38773484789805	1.9220597859355	1.97155736823051	0.795027961118439	1.28259366046001	0.785440291989193	0.754382158788239	0.933511157482648	2.18989666613574	0.877458511674511	1.89291688123646	1.13825493027657	0.311294185112527	1.25733698344905	0.619611575039358	0.843491347515274	0.965899992421115	1.40879128208656	1.61131368624936	0.973713880380816	1.34585868679942	2.15145129118152	0.668424156548392	0.924682889076843	0.764846054248791	0.961677761055229	2.07707068607836	0.716658274590956	0.486272604151824	2.34128347738034	0.384115276597865	0.0901677456310866	-0.691401852309836	-0.00591707995617541	1.00159678844534	0.817857828817983	1.64875488166009	0.79529630798159	-0.170898292797476	1.0529416542293	0.384316400259231	2.31265776364206	0.275739915400351	1.13014646718011	0.674794690624846	0.218984833033605	-0.0242143887453878	0.805055934986152	-0.259071007335474	1.14264572063341	1.64734117876268	-0.164531389178101	0.172307140954284	2.41352357223872	0.656717739631623	1.6321004801471	0.861630737700861	0.997656035667259	-0.0137701877052256	1.56620034382558	-0.105860695983755	1.52404091932611	0.770323585955842	-1.1300125474566	1.22690700905708	3.02713215148879	1.57431921940494	1.83869820224705	1.77723308162203	1.89987592159925	1.2086393643517	0.835085170850633	-0.00991997064824157	1.04184971562091	0.0109987183258127	2.02934832098833	-0.351895165613727	0.918297127414286	0.477655405542783	0.640942308255756	0.888244000339563	1.54275442381897	1.74112322443747	1.16888956136298	1.34195818089169	1.72181711042574	1.04735564774529	-0.268168180109826	-0.64768703186835	-0.940987082312027	0.474555237250349	0.242603375147956	1.95944522495922	0.777221056553158	1.4980162860271	0.859243862320037	0.188225260970385	1.24640179874494	0.940278004758701
Z008E0140	1.29572528045144	1.1276162617151	1.31263057173756	1.58956232289553	3.3823711331734	2.44492678942908	2.10060975596144	1.87850807042933	2.8854047421771	2.44024927184566	1.20056251738067	3.71437920978515	2.52939696191343	1.44073525916147	1.78822084315458	2.85733938962369	2.24003625943004	1.34018514347733	2.29449916059897	3.84564283876837	2.9733509971465	2.09036765104675	2.85801819526332	1.32850330149757	2.53067693355345	3.96956547845384	2.13365460154236	0.944220662108605	2.7199416900031	2.92000374277222	1.85706932359647	2.30512035393535	0.876118478639468	2.1991145890365	1.90135419220064	1.46158858872824	1.91690658452897	2.60235044020809	2.41636118861576	1.88456979263936	2.01592306471574	2.52014187996605	2.24571881458233	2.40407993062392	2.21464160853034	4.07479383584911	2.01693108258909	1.49800878230647	3.77885726181597	1.27434785606334	1.65178648809899	3.93614326419006	2.58664238874118	1.9434601743564	3.42262820189527	0.786292512642448	2.88220900240475	1.72087146708789	2.93624815314564	2.33757139522964	1.70793650112586	2.89727508127042	1.69605416291786	1.53381927236726	2.37737493310031	2.63442343582421	3.15247757062329	3.20474717425428	3.69699849268078	2.85622735335778	2.63022621122856	3.45592592230238	2.25298041815546	1.95114258942217	2.38467569946433	1.27484246273994	2.31819611960487	3.09633539751178	2.41732304515774	1.25870333334393	2.46871020284608	2.11402611591902	1.90261547961975	2.82770885033788	2.42508432453532	1.5682956831593	2.56761892150355	2.78051069151881	3.18002134840166	2.59790041970984	1.12612331963115	2.01181812218863	1.90237778982104	3.06278998512203	1.76269485766713	2.49110250763543	2.12590853152677	2.45166785971331	0.965012231909969	2.62337220607317
Z008E0141	3.24528995896423	2.87095046116059	2.39228186347455	2.83736883344996	2.44658271554915	1.92422133952023	2.39149930499561	2.00382047530095	3.26040287827822	2.9829836844364	2.75765783146921	2.01376197327353	2.58521829054308	3.15445087512941	2.43879644018298	2.99300533602461	4.20532402070218	2.84250275930638	2.48505371718054	2.4719292401206	2.30577235733204	2.02821007679646	3.64187483161352	3.27361508978754	3.71451948528848	3.04209561598274	3.31381410768119	4.13817302327353	2.74181776435399	2.29195153471693	1.48717156835787	3.87047264192125	3.59676781489833	3.48820513289978	2.01156511697435	4.18387524349141	3.508335774284	4.39129920743335	2.90639833149602	3.13554284980884	2.6359344770515	2.17444778936283	3.06469687736428	2.78380548858927	2.10352137839048	2.84211174145139	3.4377989506393	4.119261706564	3.85088445621691	3.32569716285658	3.10925759509391	3.37357011110039	2.711550385194	3.15352573344786	1.98340498082024	4.17377464890118	2.186151806892	3.49129079283694	3.4124736481288	3.10984501289489	3.28002298361951	3.03752057112009	3.17567488250929	2.49211766086709	0.637948419630295	1.38621082418199	2.45226060227232	1.83178902269898	2.99747822016086	2.44006890869201	4.0230666125827	2.73450691186032	4.90430860620717	2.94952323994039	3.15335499182858	2.12109914799467	2.22850974158461	1.61641899312102	3.50236884318861	3.89656871239446	2.04099995566579	3.31203899715024	2.56982958106803	3.64352771699459	2.77587146130167	3.15793863671058	4.40955138193072	3.5686561464051	1.24505567027025	2.33235910969426	2.64604686584788	2.1694657606856	2.98403707638465	2.04289136862963	3.86985942498046	3.09282388949173	2.42005715411395	3.55958250350777	1.90367964272327	4.1570565983662
Z008E0142	1.22790991771409	0.28080825247402	2.60499631454488	1.415535296155	1.18532548009738	1.66160718863751	1.63181732184869	1.87868184299794	1.81202375885689	2.25307652735598	0.821289519807904	2.81514037829727	2.00076849371823	1.47722072085645	2.67317977337872	0.327389480878329	0.77082177262655	2.27239995919966	-0.0215979989382824	1.12041651471676	2.99742916703409	0.923966952116003	1.98477637491901	3.15857322183991	0.673331014322819	1.22191959243959	1.74965792901948	0.931145330235989	1.0120409243661	-0.312029712257756	2.57560647847061	1.21798369282874	-0.0179019113888583	0.930256966277614	2.03135983721763	2.47575558093399	2.16827195455718	1.70477795024696	0.133582629715634	-0.278507805322078	0.0541874034545602	0.185744001031892	0.580285064396983	2.62165568236103	1.00305386415742	1.52760865634152	1.40147663807172	0.233487882512256	2.18857719339893	1.35226782129594	0.998456557488401	0.947530262160717	1.19160992055503	0.516687584603478	2.07333318683766	0.897342967079656	0.1372305169942	1.52494764710915	1.10599042905964	0.229581867869098	1.26309165204398	0.117276277095045	0.707610337116244	2.54579716760113	2.69079581233671	0.386176624734897	1.30112608537032	1.78008555212556	2.18409670715211	1.61161641231454	1.01522866168967	0.884990366586803	1.01527998962574	1.48059047515485	0.632631770124548	1.42509665126808	1.04117389717714	0.334106354161726	0.85842843186071	1.63080177660515	0.462243300144327	2.11006476894487	1.47164341998915	1.39478221422499	2.00869598957402	1.27787324529212	0.328601312509118	2.55258284282257	0.952172145378595	1.48080279980303	1.51242173508515	1.0123033395084	1.55997171017422	0.27918065255645	2.84171030005092	0.0902785158092625	1.38728710672472	1.03066913361423	1.41328401301775	3.05564001969583
Z008E0144	1.86892697747284	1.36446310312175	3.54509601694347	3.19237981649823	1.80480836839088	3.61561574944952	2.5155023618517	2.10690092129351	1.08830485920375	1.95194652244466	2.27958672804605	2.51935770026451	2.09604766031675	2.27366805425343	2.6622279708752	1.63270146535377	2.47504920851935	2.87896917760629	1.12686463026341	2.43848955115123	1.9819364104977	2.32236552553669	2.68619996514193	2.67559029147953	2.99167473381248	2.61363675996693	2.14476664514214	1.90826579465039	2.61035301283559	2.45412751690659	3.2372839767972	2.81997081080662	2.87416849751044	1.41315239312869	1.60077112998905	2.34889339101454	1.66248519630726	2.71374443995911	2.12824449932913	2.82558221087774	2.0498240945932	1.75520479534098	3.21407933890014	0.34947025288557	1.46446932951006	1.91190380787768	0.771447932483316	2.07757678004054	2.93688300332277	1.68523334844777	1.50845542731771	1.19601148120139	1.96171173884627	1.91438439522561	1.85713500888923	1.35751057529657	1.64618174988806	1.83402890588252	3.97145478762777	2.63261117677354	1.99067323531408	2.15158348570176	1.5489995199536	1.98400282004576	2.53597274854252	2.48061659483549	2.31714954507345	2.65769953909036	3.41006152823301	0.851744270287554	1.75338678895973	1.40181773929307	1.85345685406936	2.33560943795858	3.55860767333217	1.78106543236158	3.11039912333907	2.69691919445277	2.19239357295616	1.07648623299233	2.2498380235524	2.2183208250558	1.80415231651488	2.02991225603807	2.83832429430018	3.15827193098431	1.56698478549924	2.49379955535331	2.78950256039777	2.68292864138542	1.14782927972786	1.96416459540624	2.11083386002181	1.66496060225079	2.62008245548939	2.682481967931	2.30656567012658	1.49243126305061	2.15067252111464	2.87219718020134
Z008E0145	0.331721735090248	0.973522486868824	0.447942031548216	2.23131186615709	-0.0799762048950579	0.234408088776322	1.7165049209346	1.17003757636409	0.585106289026701	-0.391187474903317	1.48097182198154	-0.602070627264527	1.20886020716579	-0.530930558923515	0.952811948085766	0.747623519285918	0.199898181621093	0.129559303999596	0.988485971473817	0.351012570081363	0.511653357554442	0.0969714329764754	0.851591992656036	2.05124255560793	-0.561528796966577	1.68019117832236	0.347275627092079	0.156876808040433	0.197803876856594	1.79356015201837	0.320152631149005	0.136253556757263	-0.600280983255796	0.910868183570953	0.683665267891902	1.46715874468482	1.05667765846988	1.2754063043779	0.769373260465504	0.493404366498553	2.30484098992915	1.0285506437622	0.751137615080842	0.588165324295207	0.820754144874878	1.50319712916611	0.896336722727948	-0.774451670006463	0.116906989238596	-0.918184026339949	0.946099512289609	1.34423712228548	0.708807296533381	2.19972957875514	-0.30737066547733	0.540697547877543	0.42922233623388	1.22349677062847	1.8868799813721	0.27527319645548	-0.244475972612197	0.643422034769995	0.0916187820119139	0.460938828548398	-0.369477293413865	-0.411703092476234	1.26316395194698	-0.538667047741267	2.19630169848459	-0.0348797366054513	0.350677568396758	0.601082690736222	1.41204484565585	0.906637166095135	1.19463026978435	0.977963166314174	-0.129715378956555	-0.308451764862355	0.693442630217233	-0.271554514833238	0.998428916277252	0.234961473003675	0.973273022660356	0.407619511012261	-0.0220811752074668	1.67301660789222	-0.581762551344131	-0.985003743850526	0.628373216458011	0.201398114192758	1.2412925109709	0.822676103927967	1.46558695199005	1.74740392380722	0.556923441910975	1.76896940730163	-0.486787502899016	0.965514772831598	0.462486156466086	-0.0681549968794175
Z008E0147	1.27668607347741	2.90712151509551	2.19412663635785	2.36347466425717	1.5456472291661	1.95645666807727	2.56352895377247	2.68302523232546	0.560321181206426	2.52321990250121	0.7475590561065	2.15696357303336	1.22167873285347	3.48274039549572	1.42047921794381	1.03047054926245	1.18268511443414	2.76480658867206	2.36312450406566	0.84801020565732	1.63465455399488	1.2492070623283	1.81703928530323	0.597720233069015	1.43384054115119	2.11174867402988	1.31407185235153	0.768465433488189	1.42873812433032	1.01587822348683	1.67724713075532	1.13800705978953	1.79212436290991	1.71723033459681	1.49579685278964	1.86476738367091	2.64430061042053	2.07644111604377	1.59695361134552	0.860171763776802	1.66186082465491	1.67272346364918	1.360098583882	2.85567003735134	1.23741201053484	3.40855883164625	1.11766461797671	1.33017967157593	1.43696234056682	0.757171854426811	1.23656590470995	2.95848991870141	0.492186718256219	2.32652173998302	1.78052494560318	1.73252273251722	2.28588180888988	3.45262469447892	3.1775869139644	2.93088337423629	1.4573831970611	0.563109194548755	1.96356087370764	1.41020563978519	2.00899337629401	0.932152715726565	1.16844852048481	1.27038551713317	1.85070641672667	2.29040595685223	1.07166582496911	2.69878316594063	2.70571016175664	2.32326718698918	1.54379880765767	1.61182795257193	2.6073492860359	1.27802858268046	1.24621892143804	1.654919365763	1.89069841228421	0.466395037931777	3.187273109631	2.36400652949549	0.942325417868454	1.5014183222761	1.2718277941647	1.1125466759178	2.35363235592079	1.23411045219112	2.03565212645497	1.48644166169323	1.02184915017223	3.42909031182969	1.95421040288336	1.73902452212031	2.16040547932245	0.56749123522254	0.753572536451341	3.13863985713827
Z008E0150	0.739155002518866	2.81325599939796	-0.186938229809684	0.157904285174804	1.09704219734053	1.61712565898808	1.42222399303865	0.710114094689031	0.69958373073264	2.33775389845746	2.32880252373441	1.98770570271272	1.49610852865968	2.33334256120911	1.0844212946997	2.22832388634964	1.3093075289323	1.54591956398409	0.769657153461522	1.27586964801468	1.47701165390187	1.22663718587265	1.70643493254814	1.02624527232181	1.69020201757833	1.01762222793044	1.09640521739792	1.93228128764939	0.787118752682167	2.52889112936349	1.55667634931138	1.65403130888345	0.75879409691334	0.57137874350486	0.730865106715907	1.47499351463245	0.074897935674582	0.656414233705231	2.38927430421939	2.82666784699876	1.69159701243907	1.58625553551683	1.94888457783287	0.846585862720793	2.54853093744749	0.381495615755568	0.844193394400149	1.35371889396127	2.44216124112174	1.88130661230505	0.0299972199767782	0.8325961871698	1.87856736917018	1.08245041127189	1.46375020439235	0.718104684781718	1.18639588388428	0.345082741836962	2.2018395997044	0.632286898811148	0.566017488123494	1.12124364975843	1.07072431844039	0.929929291092764	0.248549940773475	1.94962183820589	0.276975646279138	0.313989721390951	1.89628624315366	0.871768528796302	1.07739684776916	0.0427992487472209	0.626056037395253	3.40112183273548	1.84406852955496	0.712170292516587	1.43258197684164	2.83618054725041	1.85540496063895	1.64479118320609	1.53335990585107	2.13752577775412	1.70178065956372	0.656797782508148	1.13572031826872	1.4225874763131	-0.297301415114427	1.68604633473363	0.455816710086831	1.4401001397615	0.477230468871382	1.55829056734678	-0.189142110363445	-0.334518001157972	3.07309759490572	0.140899130674143	0.277911009821996	2.54573907501445	1.19410359493669	0.83499980434419
